Order_ID,Order_Date,Customer_ID,City,State,Category,Product,Quantity,Unit_Price_INR,Discount_Rate,Discount_Amount_INR,Shipping_Fee_INR,Net_Sales_INR,Sales_Channel,Payment_Method,Customer_Segment,Order_Status
ORD100806,2025-10-31,CUST10254,Ahmedabad,Gujarat,Fashion,T-Shirt,1,2006.0,0.0,0.0,0,2006.0,Website,UPI,New Customer,Delivered
ORD101103,2025-10-31,CUST10271,Hyderabad,Telangana,Electronics,Smartwatch,1,10601.0,0.1,1060.1,149,0.0,Mobile App,Debit Card,VIP,Cancelled
ORD101993,2025-10-31,CUST10431,Kochi,Kerala,Beauty,Face Wash,1,3580.0,0.15,537.0,99,3142.0,Mobile App,Net Banking,Returning Customer,Delivered
ORD100173,2025-11-01,CUST10161,Hyderabad,Telangana,Fashion,Jeans,1,8759.0,0.05,437.95,0,8321.05,Website,UPI,New Customer,Delivered
ORD100403,2025-11-01,CUST10431,Bengaluru,Karnataka,Electronics,Smartphone,2,6961.0,0.1,1392.2,0,12529.8,Website,UPI,Returning Customer,Delivered
ORD101130,2025-11-01,CUST10017,Indore,Madhya Pradesh,Sports,Football,1,2348.0,0.1,234.8,49,2162.2,Website,Debit Card,New Customer,Delivered
ORD100047,2025-11-02,CUST10401,Indore,Madhya Pradesh,Home & Kitchen,Air Fryer,2,10158.0,0.05,1015.8,99,19399.2,Website,UPI,Returning Customer,Delivered
ORD100361,2025-11-02,CUST10516,Chennai,Tamil Nadu,Electronics,Laptop,1,22439.0,0.0,0.0,49,22488.0,Mobile App,UPI,New Customer,Delivered
ORD101595,2025-11-02,CUST10563,Kochi,Kerala,Home & Kitchen,Coffee Maker,1,13817.0,0.1,1381.7,149,12584.3,Mobile App,Debit Card,New Customer,Delivered
ORD101759,2025-11-02,CUST10388,Kochi,Kerala,Fashion,Backpack,1,5524.0,0.0,0.0,0,5524.0,Website,Wallet,New Customer,Delivered
ORD100183,2025-11-03,CUST10289,Chennai,Tamil Nadu,Home & Kitchen,Cookware Set,1,13604.0,0.1,1360.4,79,2435.12,Website,Debit Card,New Customer,Returned
ORD100412,2025-11-03,CUST10284,Lucknow,Uttar Pradesh,Home & Kitchen,Air Fryer,1,11017.0,0.1,1101.7,49,9964.3,Website,Credit Card,Returning Customer,Delivered
ORD100588,2025-11-03,CUST10510,Jaipur,Rajasthan,Home & Kitchen,Air Fryer,1,17457.0,0.2,3491.4,99,14064.6,Mobile App,Cash on Delivery,Returning Customer,Delivered
ORD100986,2025-11-03,CUST10145,Jaipur,Rajasthan,Fashion,Jacket,1,645.0,0.15,96.75,79,627.25,Website,Credit Card,New Customer,Delivered
ORD101065,2025-11-03,CUST10131,Chennai,Tamil Nadu,Home & Kitchen,Cookware Set,1,16172.0,0.15,2425.8,99,13845.2,Website,UPI,New Customer,Delivered
ORD100026,2025-11-04,CUST10058,Ahmedabad,Gujarat,Home & Kitchen,Air Fryer,1,17467.0,0.1,1746.7,0,15720.3,Website,UPI,VIP,Delivered
ORD100418,2025-11-04,CUST10129,Kolkata,West Bengal,Beauty,Moisturizer,2,3708.0,0.0,0.0,49,0.0,Website,Credit Card,Returning Customer,Cancelled
ORD100601,2025-11-04,CUST10092,Hyderabad,Telangana,Electronics,Headphones,2,20700.0,0.0,0.0,0,0.0,Website,Net Banking,Returning Customer,Cancelled
ORD100620,2025-11-04,CUST10017,Indore,Madhya Pradesh,Beauty,Perfume,1,3318.0,0.2,663.6,49,324.3,Mobile App,UPI,Returning Customer,Returned
ORD100965,2025-11-04,CUST10324,Indore,Madhya Pradesh,Beauty,Face Wash,1,708.0,0.05,35.4,49,721.6,Website,Credit Card,New Customer,Delivered
ORD101197,2025-11-04,CUST10419,Ahmedabad,Gujarat,Electronics,Smartphone,1,63646.0,0.0,0.0,49,63695.0,Website,Wallet,Returning Customer,Delivered
ORD100427,2025-11-05,CUST10460,Kochi,Kerala,Fashion,Sneakers,1,7393.0,0.0,0.0,79,7472.0,Mobile App,Cash on Delivery,Returning Customer,Delivered
ORD100432,2025-11-05,CUST10161,Kochi,Kerala,Home & Kitchen,Coffee Maker,1,13915.0,0.2,2783.0,149,11281.0,Mobile App,Net Banking,New Customer,Delivered
ORD100706,2025-11-05,CUST10128,Kochi,Kerala,Sports,Yoga Mat,2,1067.0,0.15,320.1,49,1862.9,Website,UPI,Returning Customer,Delivered
ORD100716,2025-11-05,CUST10300,Hyderabad,Telangana,Fashion,Sneakers,1,4874.0,0.0,0.0,0,4874.0,Website,Credit Card,New Customer,Delivered
ORD100962,2025-11-05,CUST10215,Mumbai,Maharashtra,Beauty,Shampoo,1,4002.0,0.05,200.1,99,3900.9,Mobile App,Debit Card,New Customer,Delivered
ORD101040,2025-11-05,CUST10079,Hyderabad,Telangana,Home & Kitchen,Vacuum Cleaner,1,14853.0,0.15,2227.95,99,2377.39,Website,Credit Card,Returning Customer,Returned
ORD101250,2025-11-05,CUST10351,Delhi,Delhi,Sports,Yoga Mat,2,5419.0,0.1,1083.8,49,9803.2,Mobile App,UPI,New Customer,Delivered
ORD101885,2025-11-05,CUST10598,Jaipur,Rajasthan,Electronics,Tablet,1,63372.0,0.0,0.0,149,63521.0,Mobile App,UPI,VIP,Delivered
ORD101935,2025-11-05,CUST10442,Pune,Maharashtra,Beauty,Perfume,3,4891.0,0.0,0.0,79,14752.0,Marketplace,Cash on Delivery,New Customer,Delivered
ORD100004,2025-11-06,CUST10270,Bengaluru,Karnataka,Home & Kitchen,Cookware Set,1,15240.0,0.0,0.0,49,15289.0,Mobile App,Credit Card,Returning Customer,Delivered
ORD100018,2025-11-06,CUST10504,Delhi,Delhi,Electronics,Laptop,1,64644.0,0.0,0.0,0,7439.23,Mobile App,Cash on Delivery,Returning Customer,Returned
ORD100225,2025-11-06,CUST10263,Pune,Maharashtra,Electronics,Smartphone,2,14572.0,0.1,2914.4,79,26308.6,Website,Net Banking,VIP,Delivered
ORD100226,2025-11-06,CUST10049,Kolkata,West Bengal,Electronics,Smartwatch,1,57941.0,0.0,0.0,49,57990.0,Website,Credit Card,New Customer,Delivered
ORD100377,2025-11-06,CUST10439,Ahmedabad,Gujarat,Home & Kitchen,Coffee Maker,1,11574.0,0.1,1157.4,149,10565.6,Marketplace,Cash on Delivery,VIP,Delivered
ORD100885,2025-11-06,CUST10147,Mumbai,Maharashtra,Beauty,Moisturizer,1,1944.0,0.0,0.0,49,1993.0,Mobile App,UPI,New Customer,Delivered
ORD101111,2025-11-06,CUST10441,Pune,Maharashtra,Home & Kitchen,Mixer,1,3642.0,0.0,0.0,149,3791.0,Mobile App,Debit Card,Returning Customer,Delivered
ORD101726,2025-11-06,CUST10368,Bengaluru,Karnataka,Electronics,Smartwatch,1,22488.0,0.1,2248.8,99,0.0,Marketplace,UPI,New Customer,Cancelled
ORD100320,2025-11-07,CUST10514,Hyderabad,Telangana,Electronics,Tablet,1,6626.0,0.05,331.3,0,6294.7,Mobile App,UPI,Returning Customer,Delivered
ORD100850,2025-11-07,CUST10389,Hyderabad,Telangana,Sports,Cricket Bat,1,6537.0,0.0,0.0,49,1023.16,Website,UPI,Returning Customer,Returned
ORD100888,2025-11-07,CUST10577,Kolkata,West Bengal,Sports,Football,2,2422.0,0.1,484.4,99,4458.6,Website,Debit Card,Returning Customer,Delivered
ORD101123,2025-11-07,CUST10112,Lucknow,Uttar Pradesh,Electronics,Laptop,1,23183.0,0.0,0.0,49,3654.07,Mobile App,Debit Card,Returning Customer,Returned
ORD101696,2025-11-07,CUST10394,Indore,Madhya Pradesh,Electronics,Tablet,2,61857.0,0.15,18557.1,0,0.0,Mobile App,Cash on Delivery,Returning Customer,Cancelled
ORD101731,2025-11-07,CUST10490,Jaipur,Rajasthan,Fashion,T-Shirt,1,7416.0,0.0,0.0,0,1203.45,Mobile App,Wallet,New Customer,Returned
ORD100131,2025-11-08,CUST10385,Ahmedabad,Gujarat,Electronics,Tablet,2,12610.0,0.15,3783.0,49,4537.81,Website,Credit Card,New Customer,Returned
ORD100393,2025-11-08,CUST10001,Kolkata,West Bengal,Electronics,Smartphone,1,40886.0,0.05,2044.3,0,38841.7,Mobile App,Cash on Delivery,New Customer,Delivered
ORD100692,2025-11-08,CUST10010,Lucknow,Uttar Pradesh,Electronics,Tablet,3,34364.0,0.0,0.0,0,103092.0,Website,UPI,Returning Customer,Delivered
ORD101187,2025-11-08,CUST10391,Jaipur,Rajasthan,Home & Kitchen,Mixer,3,13984.0,0.2,8390.4,49,33610.6,Mobile App,Cash on Delivery,VIP,Delivered
ORD100202,2025-11-09,CUST10007,Indore,Madhya Pradesh,Home & Kitchen,Cookware Set,1,7377.0,0.05,368.85,49,7057.15,Website,Cash on Delivery,New Customer,Delivered
ORD100603,2025-11-09,CUST10351,Indore,Madhya Pradesh,Electronics,Laptop,1,63979.0,0.1,6397.9,79,57660.1,Website,Wallet,Returning Customer,Delivered
ORD100854,2025-11-09,CUST10579,Ahmedabad,Gujarat,Fashion,Backpack,1,4550.0,0.0,0.0,49,4599.0,Mobile App,Credit Card,Returning Customer,Delivered
ORD100988,2025-11-09,CUST10543,Lucknow,Uttar Pradesh,Fashion,Jacket,1,2857.0,0.15,428.55,99,0.0,Website,UPI,VIP,Cancelled
ORD101069,2025-11-09,CUST10089,Kochi,Kerala,Fashion,Jeans,1,926.0,0.2,185.2,99,839.8,Website,Credit Card,Returning Customer,Delivered
ORD100112,2025-11-10,CUST10012,Pune,Maharashtra,Fashion,Jacket,2,4536.0,0.0,0.0,0,601.71,Website,UPI,VIP,Returned
ORD100149,2025-11-10,CUST10213,Lucknow,Uttar Pradesh,Beauty,Hair Dryer,1,3809.0,0.0,0.0,99,0.0,Website,UPI,New Customer,Cancelled
ORD100891,2025-11-10,CUST10511,Jaipur,Rajasthan,Electronics,Smartphone,1,61983.0,0.15,9297.45,0,0.0,Mobile App,Credit Card,New Customer,Cancelled
ORD101861,2025-11-10,CUST10407,Mumbai,Maharashtra,Fashion,Backpack,1,691.0,0.15,103.65,0,587.35,Website,Cash on Delivery,VIP,Delivered
ORD100157,2025-11-11,CUST10172,Kolkata,West Bengal,Electronics,Smartphone,1,25690.0,0.0,0.0,0,25690.0,Website,Cash on Delivery,Returning Customer,Delivered
ORD100455,2025-11-11,CUST10530,Indore,Madhya Pradesh,Beauty,Shampoo,1,1297.0,0.05,64.85,99,1331.15,Mobile App,Cash on Delivery,New Customer,Delivered
ORD101495,2025-11-11,CUST10237,Jaipur,Rajasthan,Sports,Football,1,7538.0,0.0,0.0,0,7538.0,Marketplace,Credit Card,Returning Customer,Delivered
ORD101638,2025-11-11,CUST10421,Kolkata,West Bengal,Home & Kitchen,Vacuum Cleaner,1,5157.0,0.0,0.0,79,5236.0,Mobile App,Debit Card,VIP,Delivered
ORD101934,2025-11-11,CUST10181,Delhi,Delhi,Beauty,Moisturizer,2,511.0,0.0,0.0,99,0.0,Website,Credit Card,Returning Customer,Cancelled
ORD100068,2025-11-12,CUST10127,Kolkata,West Bengal,Electronics,Smartphone,1,7272.0,0.15,1090.8,99,0.0,Website,Debit Card,Returning Customer,Cancelled
ORD100145,2025-11-12,CUST10287,Delhi,Delhi,Home & Kitchen,Vacuum Cleaner,2,506.0,0.0,0.0,79,1091.0,Website,Net Banking,Returning Customer,Delivered
ORD100630,2025-11-12,CUST10142,Ahmedabad,Gujarat,Home & Kitchen,Coffee Maker,3,17313.0,0.0,0.0,149,6430.55,Marketplace,Debit Card,Returning Customer,Returned
ORD101614,2025-11-12,CUST10523,Delhi,Delhi,Electronics,Headphones,1,40151.0,0.0,0.0,0,40151.0,Mobile App,UPI,Returning Customer,Delivered
ORD101620,2025-11-12,CUST10492,Jaipur,Rajasthan,Electronics,Laptop,1,36943.0,0.1,3694.3,49,33297.7,Marketplace,Net Banking,Returning Customer,Delivered
ORD100020,2025-11-13,CUST10220,Kochi,Kerala,Home & Kitchen,Coffee Maker,1,10510.0,0.1,1051.0,0,9459.0,Mobile App,UPI,VIP,Delivered
ORD100357,2025-11-13,CUST10421,Ahmedabad,Gujarat,Fashion,Sneakers,3,6424.0,0.1,1927.2,0,17344.8,Website,UPI,New Customer,Delivered
ORD100957,2025-11-13,CUST10351,Bengaluru,Karnataka,Beauty,Hair Dryer,1,3142.0,0.0,0.0,0,3142.0,Mobile App,Wallet,Returning Customer,Delivered
ORD101401,2025-11-13,CUST10089,Mumbai,Maharashtra,Fashion,Jeans,1,4827.0,0.15,724.05,0,880.21,Marketplace,UPI,Returning Customer,Returned
ORD100339,2025-11-14,CUST10550,Indore,Madhya Pradesh,Home & Kitchen,Cookware Set,3,6534.0,0.0,0.0,0,19602.0,Website,Debit Card,Returning Customer,Delivered
ORD100912,2025-11-14,CUST10070,Lucknow,Uttar Pradesh,Electronics,Smartphone,1,1893.0,0.1,189.3,79,0.0,Mobile App,Wallet,Returning Customer,Cancelled
ORD101002,2025-11-14,CUST10161,Pune,Maharashtra,Fashion,Sneakers,1,8231.0,0.0,0.0,99,0.0,Mobile App,UPI,New Customer,Cancelled
ORD101288,2025-11-14,CUST10202,Jaipur,Rajasthan,Home & Kitchen,Cookware Set,1,17550.0,0.0,0.0,79,3341.17,Website,Net Banking,VIP,Returned
ORD101578,2025-11-14,CUST10561,Hyderabad,Telangana,Electronics,Headphones,1,55196.0,0.15,8279.4,79,46995.6,Mobile App,Cash on Delivery,Returning Customer,Delivered
ORD101646,2025-11-14,CUST10530,Kolkata,West Bengal,Electronics,Smartwatch,1,13112.0,0.2,2622.4,0,10489.6,Marketplace,Net Banking,Returning Customer,Delivered
ORD101908,2025-11-14,CUST10305,Ahmedabad,Gujarat,Fashion,Backpack,3,7979.0,0.0,0.0,0,23937.0,Website,UPI,Returning Customer,Delivered
ORD100265,2025-11-15,CUST10494,Bengaluru,Karnataka,Beauty,Moisturizer,1,1402.0,0.05,70.1,79,1410.9,Website,Wallet,Returning Customer,Delivered
ORD100511,2025-11-15,CUST10516,Jaipur,Rajasthan,Sports,Dumbbells,1,4181.0,0.1,418.1,99,3861.9,Mobile App,UPI,Returning Customer,Delivered
ORD100724,2025-11-15,CUST10260,Bengaluru,Karnataka,Beauty,Hair Dryer,3,4182.0,0.1,1254.6,0,0.0,Marketplace,Credit Card,New Customer,Cancelled
ORD100793,2025-11-15,CUST10071,Bengaluru,Karnataka,Home & Kitchen,Cookware Set,1,5761.0,0.05,288.05,49,5521.95,Marketplace,Wallet,New Customer,Delivered
ORD101366,2025-11-15,CUST10209,Lucknow,Uttar Pradesh,Home & Kitchen,Vacuum Cleaner,1,2660.0,0.05,133.0,149,0.0,Website,Credit Card,New Customer,Cancelled
ORD101640,2025-11-15,CUST10487,Delhi,Delhi,Fashion,T-Shirt,1,3332.0,0.0,0.0,0,3332.0,Marketplace,Net Banking,New Customer,Delivered
ORD100062,2025-11-16,CUST10291,Kolkata,West Bengal,Home & Kitchen,Mixer,1,15232.0,0.0,0.0,99,3218.09,Website,Cash on Delivery,Returning Customer,Returned
ORD100108,2025-11-16,CUST10102,Delhi,Delhi,Home & Kitchen,Coffee Maker,1,17557.0,0.1,1755.7,79,15880.3,Marketplace,Net Banking,Returning Customer,Delivered
ORD100221,2025-11-16,CUST10428,Kochi,Kerala,Home & Kitchen,Coffee Maker,1,2283.0,0.0,0.0,0,2283.0,Mobile App,Cash on Delivery,VIP,Delivered
ORD100275,2025-11-16,CUST10325,Hyderabad,Telangana,Sports,Running Shoes,2,5550.0,0.2,2220.0,49,0.0,Mobile App,Debit Card,Returning Customer,Cancelled
ORD100575,2025-11-16,CUST10542,Indore,Madhya Pradesh,Home & Kitchen,Coffee Maker,2,13441.0,0.0,0.0,0,26882.0,Website,Debit Card,Returning Customer,Delivered
ORD100832,2025-11-16,CUST10575,Pune,Maharashtra,Sports,Running Shoes,2,10378.0,0.2,4151.2,0,0.0,Website,Credit Card,Returning Customer,Cancelled
ORD101228,2025-11-16,CUST10464,Chennai,Tamil Nadu,Beauty,Shampoo,1,1107.0,0.2,221.4,99,984.6,Marketplace,Credit Card,Returning Customer,Delivered
ORD101273,2025-11-16,CUST10598,Delhi,Delhi,Electronics,Tablet,1,38187.0,0.0,0.0,79,38266.0,Marketplace,Credit Card,Returning Customer,Delivered
ORD101875,2025-11-16,CUST10600,Chennai,Tamil Nadu,Fashion,T-Shirt,2,4134.0,0.0,0.0,149,8417.0,Mobile App,Credit Card,Returning Customer,Delivered
ORD101889,2025-11-16,CUST10382,Delhi,Delhi,Electronics,Smartphone,1,32829.0,0.0,0.0,49,32878.0,Website,UPI,VIP,Delivered
ORD100200,2025-11-17,CUST10279,Indore,Madhya Pradesh,Home & Kitchen,Air Fryer,1,7489.0,0.15,1123.35,99,6464.65,Marketplace,UPI,New Customer,Delivered
ORD100570,2025-11-17,CUST10506,Lucknow,Uttar Pradesh,Sports,Football,2,5490.0,0.1,1098.0,149,0.0,Mobile App,UPI,New Customer,Cancelled
ORD100635,2025-11-17,CUST10528,Kochi,Kerala,Home & Kitchen,Cookware Set,2,1487.0,0.0,0.0,49,3023.0,Mobile App,Credit Card,Returning Customer,Delivered
ORD101341,2025-11-17,CUST10575,Bengaluru,Karnataka,Fashion,Backpack,1,725.0,0.0,0.0,49,0.0,Website,UPI,VIP,Cancelled
ORD101407,2025-11-17,CUST10360,Hyderabad,Telangana,Home & Kitchen,Air Fryer,1,1834.0,0.2,366.8,149,1616.2,Website,Net Banking,Returning Customer,Delivered
ORD101633,2025-11-17,CUST10467,Delhi,Delhi,Beauty,Perfume,1,5713.0,0.1,571.3,0,5141.7,Marketplace,Cash on Delivery,VIP,Delivered
ORD100422,2025-11-18,CUST10192,Kolkata,West Bengal,Sports,Dumbbells,2,5310.0,0.0,0.0,149,685.86,Website,UPI,Returning Customer,Returned
ORD101716,2025-11-18,CUST10036,Hyderabad,Telangana,Electronics,Headphones,2,9195.0,0.15,2758.5,149,15780.5,Website,Credit Card,Returning Customer,Delivered
ORD100501,2025-11-19,CUST10452,Mumbai,Maharashtra,Home & Kitchen,Mixer,1,5863.0,0.2,1172.6,149,4839.4,Mobile App,Debit Card,Returning Customer,Delivered
ORD100504,2025-11-19,CUST10405,Jaipur,Rajasthan,Fashion,T-Shirt,1,8132.0,0.05,406.6,0,7725.4,Marketplace,UPI,Returning Customer,Delivered
ORD100521,2025-11-19,CUST10171,Kochi,Kerala,Sports,Cricket Bat,1,1223.0,0.0,0.0,0,0.0,Marketplace,Debit Card,Returning Customer,Cancelled
ORD101400,2025-11-19,CUST10550,Ahmedabad,Gujarat,Sports,Football,2,6058.0,0.05,605.8,49,11559.2,Mobile App,UPI,New Customer,Delivered
ORD101483,2025-11-19,CUST10042,Kolkata,West Bengal,Fashion,T-Shirt,1,3573.0,0.1,357.3,49,317.85,Mobile App,Cash on Delivery,New Customer,Returned
ORD101712,2025-11-19,CUST10262,Kochi,Kerala,Fashion,Jacket,1,431.0,0.1,43.1,79,466.9,Mobile App,Credit Card,New Customer,Delivered
ORD101880,2025-11-19,CUST10183,Kochi,Kerala,Electronics,Smartphone,1,37711.0,0.05,1885.55,79,35904.45,Website,Cash on Delivery,Returning Customer,Delivered
ORD100125,2025-11-20,CUST10594,Indore,Madhya Pradesh,Fashion,T-Shirt,1,6981.0,0.2,1396.2,49,5633.8,Marketplace,UPI,Returning Customer,Delivered
ORD100244,2025-11-20,CUST10040,Chennai,Tamil Nadu,Sports,Dumbbells,1,10614.0,0.0,0.0,0,10614.0,Website,Net Banking,Returning Customer,Delivered
ORD100249,2025-11-20,CUST10191,Jaipur,Rajasthan,Electronics,Smartphone,2,41348.0,0.0,0.0,49,82745.0,Mobile App,Credit Card,VIP,Delivered
ORD100439,2025-11-20,CUST10586,Lucknow,Uttar Pradesh,Fashion,Sneakers,1,2250.0,0.05,112.5,149,2286.5,Website,UPI,New Customer,Delivered
ORD100814,2025-11-20,CUST10557,Indore,Madhya Pradesh,Fashion,T-Shirt,1,1761.0,0.1,176.1,0,1584.9,Website,UPI,VIP,Delivered
ORD101310,2025-11-20,CUST10263,Jaipur,Rajasthan,Beauty,Hair Dryer,1,4840.0,0.0,0.0,0,4840.0,Website,UPI,New Customer,Delivered
ORD101405,2025-11-20,CUST10107,Kolkata,West Bengal,Sports,Yoga Mat,1,1465.0,0.15,219.75,0,0.0,Mobile App,Debit Card,Returning Customer,Cancelled
ORD101738,2025-11-20,CUST10403,Kolkata,West Bengal,Sports,Running Shoes,2,11415.0,0.2,4566.0,99,0.0,Marketplace,Debit Card,New Customer,Cancelled
ORD100740,2025-11-21,CUST10284,Bengaluru,Karnataka,Electronics,Smartphone,1,7196.0,0.05,359.8,0,1404.56,Marketplace,Cash on Delivery,New Customer,Returned
ORD100800,2025-11-21,CUST10230,Bengaluru,Karnataka,Sports,Cricket Bat,1,4642.0,0.0,0.0,79,395.34,Mobile App,Debit Card,New Customer,Returned
ORD101211,2025-11-21,CUST10491,Mumbai,Maharashtra,Electronics,Smartphone,1,29231.0,0.0,0.0,0,29231.0,Mobile App,Credit Card,VIP,Delivered
ORD100059,2025-11-22,CUST10559,Hyderabad,Telangana,Electronics,Smartwatch,3,46414.0,0.0,0.0,79,139321.0,Mobile App,Net Banking,New Customer,Delivered
ORD100524,2025-11-22,CUST10047,Jaipur,Rajasthan,Sports,Dumbbells,1,2060.0,0.0,0.0,79,441.81,Website,Debit Card,New Customer,Returned
ORD101420,2025-11-22,CUST10568,Lucknow,Uttar Pradesh,Electronics,Headphones,1,20768.0,0.0,0.0,49,20817.0,Marketplace,UPI,New Customer,Delivered
ORD100214,2025-11-23,CUST10141,Jaipur,Rajasthan,Sports,Yoga Mat,1,1008.0,0.0,0.0,79,0.0,Mobile App,Net Banking,Returning Customer,Cancelled
ORD101220,2025-11-23,CUST10559,Chennai,Tamil Nadu,Sports,Yoga Mat,2,11920.0,0.15,3576.0,99,0.0,Marketplace,UPI,Returning Customer,Cancelled
ORD101340,2025-11-23,CUST10223,Delhi,Delhi,Electronics,Smartphone,1,16535.0,0.2,3307.0,79,13307.0,Marketplace,Credit Card,New Customer,Delivered
ORD101393,2025-11-23,CUST10249,Ahmedabad,Gujarat,Fashion,Jacket,1,3785.0,0.0,0.0,49,3834.0,Website,Wallet,New Customer,Delivered
ORD101626,2025-11-23,CUST10171,Ahmedabad,Gujarat,Home & Kitchen,Mixer,1,6817.0,0.15,1022.55,149,0.0,Website,UPI,Returning Customer,Cancelled
ORD100404,2025-11-24,CUST10574,Pune,Maharashtra,Home & Kitchen,Air Fryer,1,4720.0,0.0,0.0,0,4720.0,Website,Cash on Delivery,VIP,Delivered
ORD101232,2025-11-24,CUST10076,Kochi,Kerala,Electronics,Laptop,2,20825.0,0.05,2082.5,79,0.0,Mobile App,Credit Card,New Customer,Cancelled
ORD100674,2025-11-25,CUST10091,Chennai,Tamil Nadu,Sports,Running Shoes,1,8915.0,0.1,891.5,0,0.0,Mobile App,UPI,Returning Customer,Cancelled
ORD100739,2025-11-25,CUST10535,Kolkata,West Bengal,Fashion,Jacket,3,3763.0,0.0,0.0,0,0.0,Website,UPI,Returning Customer,Cancelled
ORD101068,2025-11-25,CUST10077,Chennai,Tamil Nadu,Beauty,Hair Dryer,1,4151.0,0.1,415.1,149,3884.9,Website,UPI,New Customer,Delivered
ORD101154,2025-11-25,CUST10498,Ahmedabad,Gujarat,Fashion,Jeans,2,7809.0,0.0,0.0,0,15618.0,Marketplace,Debit Card,New Customer,Delivered
ORD101755,2025-11-25,CUST10421,Hyderabad,Telangana,Home & Kitchen,Cookware Set,2,2543.0,0.0,0.0,79,5165.0,Website,Debit Card,Returning Customer,Delivered
ORD101897,2025-11-25,CUST10353,Mumbai,Maharashtra,Beauty,Shampoo,1,4839.0,0.0,0.0,0,4839.0,Mobile App,Net Banking,New Customer,Delivered
ORD100175,2025-11-26,CUST10243,Delhi,Delhi,Sports,Running Shoes,1,5235.0,0.1,523.5,49,1005.8,Mobile App,UPI,New Customer,Returned
ORD100514,2025-11-26,CUST10222,Bengaluru,Karnataka,Fashion,T-Shirt,1,8564.0,0.0,0.0,0,0.0,Website,UPI,New Customer,Cancelled
ORD100600,2025-11-26,CUST10496,Ahmedabad,Gujarat,Home & Kitchen,Vacuum Cleaner,1,5973.0,0.0,0.0,79,6052.0,Marketplace,Net Banking,New Customer,Delivered
ORD101705,2025-11-26,CUST10303,Jaipur,Rajasthan,Sports,Football,1,3739.0,0.0,0.0,0,653.59,Website,UPI,New Customer,Returned
ORD101943,2025-11-26,CUST10597,Mumbai,Maharashtra,Sports,Cricket Bat,1,2026.0,0.0,0.0,79,410.75,Marketplace,Cash on Delivery,New Customer,Returned
ORD100520,2025-11-27,CUST10439,Lucknow,Uttar Pradesh,Sports,Cricket Bat,1,11783.0,0.1,1178.3,0,10604.7,Website,UPI,New Customer,Delivered
ORD101372,2025-11-27,CUST10544,Delhi,Delhi,Beauty,Shampoo,1,349.0,0.0,0.0,0,0.0,Website,UPI,VIP,Cancelled
ORD101521,2025-11-27,CUST10085,Ahmedabad,Gujarat,Electronics,Tablet,1,13117.0,0.0,0.0,149,13266.0,Mobile App,Cash on Delivery,New Customer,Delivered
ORD101723,2025-11-27,CUST10243,Bengaluru,Karnataka,Electronics,Smartphone,2,5495.0,0.15,1648.5,0,9341.5,Mobile App,Debit Card,New Customer,Delivered
ORD100096,2025-11-28,CUST10124,Delhi,Delhi,Sports,Running Shoes,1,4284.0,0.2,856.8,79,3506.2,Website,UPI,Returning Customer,Delivered
ORD100236,2025-11-28,CUST10390,Lucknow,Uttar Pradesh,Sports,Cricket Bat,1,5525.0,0.05,276.25,0,276.12,Website,Cash on Delivery,VIP,Returned
ORD100348,2025-11-28,CUST10356,Lucknow,Uttar Pradesh,Beauty,Shampoo,1,5147.0,0.2,1029.4,79,0.0,Mobile App,UPI,Returning Customer,Cancelled
ORD100542,2025-11-28,CUST10103,Kochi,Kerala,Sports,Yoga Mat,1,1945.0,0.0,0.0,99,2044.0,Mobile App,Credit Card,VIP,Delivered
ORD101296,2025-11-28,CUST10565,Indore,Madhya Pradesh,Sports,Running Shoes,1,4795.0,0.05,239.75,49,0.0,Website,Debit Card,New Customer,Cancelled
ORD101332,2025-11-28,CUST10214,Kolkata,West Bengal,Sports,Cricket Bat,1,4460.0,0.1,446.0,99,4113.0,Mobile App,Credit Card,VIP,Delivered
ORD101680,2025-11-28,CUST10405,Mumbai,Maharashtra,Fashion,Sneakers,1,1347.0,0.0,0.0,79,1426.0,Mobile App,Credit Card,VIP,Delivered
ORD100138,2025-11-29,CUST10012,Bengaluru,Karnataka,Fashion,Jeans,1,6892.0,0.0,0.0,49,972.25,Website,Debit Card,Returning Customer,Returned
ORD100539,2025-11-29,CUST10299,Chennai,Tamil Nadu,Fashion,Sneakers,1,5401.0,0.2,1080.2,0,735.0,Website,UPI,Returning Customer,Returned
ORD100574,2025-11-29,CUST10369,Jaipur,Rajasthan,Beauty,Perfume,1,2937.0,0.0,0.0,149,0.0,Website,Debit Card,Returning Customer,Cancelled
ORD100731,2025-11-29,CUST10001,Kolkata,West Bengal,Fashion,Sneakers,1,5101.0,0.05,255.05,49,0.0,Mobile App,UPI,New Customer,Cancelled
ORD100992,2025-11-29,CUST10257,Chennai,Tamil Nadu,Electronics,Smartwatch,1,21426.0,0.0,0.0,0,21426.0,Website,UPI,VIP,Delivered
ORD101274,2025-11-29,CUST10418,Hyderabad,Telangana,Electronics,Smartphone,1,7878.0,0.0,0.0,49,7927.0,Marketplace,UPI,Returning Customer,Delivered
ORD101809,2025-11-29,CUST10600,Kolkata,West Bengal,Electronics,Headphones,1,33285.0,0.0,0.0,0,33285.0,Website,Credit Card,New Customer,Delivered
ORD100557,2025-11-30,CUST10477,Indore,Madhya Pradesh,Electronics,Laptop,1,25392.0,0.15,3808.8,79,1209.29,Marketplace,Credit Card,Returning Customer,Returned
